Taygetos_7_13	1	iTaygetos_7_13	196	196	125	125	136	136	253	253	255	255	235	235	337	337	169	169	172	172
Taygetos_7_14	1	iTaygetos_7_14	196	196	125	125	136	136	239	239	255	255	235	235	337	337	169	169	172	172
Taygetos_7_15	1	iTaygetos_7_15	196	196	125	125	136	136	239	239	255	255	235	235	337	337	169	169	172	172
Taygetos_7_16	1	iTaygetos_7_16	196	196	125	125	136	136	239	239	255	255	235	235	337	337	169	169	172	172
Taygetos_7_17	1	iTaygetos_7_17	196	196	125	125	136	136	239	239	255	255	235	235	337	337	169	169	172	172
Taygetos_7_18	1	iTaygetos_7_18	196	196	125	125	136	136	239	239	255	255	235	235	337	337	169	169	172	172
Taygetos_7_19	1	iTaygetos_7_19	196	196	125	125	136	136	239	239	255	255	235	235	337	337	169	169	172	172
Taygetos_7_20	1	iTaygetos_7_20	196	196	125	125	136	136	239	239	255	255	235	235	337	337	169	169	172	172
Taygetos_7_21	1	iTaygetos_7_21	196	196	125	125	136	136	239	239	255	255	235	235	337	337	169	169	172	172
Taygetos_7_22	1	iTaygetos_7_22	196	196	125	125	136	136	239	253	255	255	235	235	337	337	169	169	172	172
Chelmos_9_1	1	iChelmos_9_1	194	194	116	116	128	128	253	253	255	255	235	235	337	337	169	169	174	174
Chelmos_9_2	1	iChelmos_9_2	194	194	116	116	128	128	253	253	255	255	235	235	337	337	169	169	174	174
Chelmos_9_3	1	iChelmos_9_3	194	194	116	116	128	128	253	253	255	255	235	235	337	337	169	169	174	174
Chelmos_9_4	1	iChelmos_9_4	194	194	116	116	128	128	253	253	255	255	235	235	337	337	169	169	174	174
Chelmos_9_5	1	iChelmos_9_5	194	194	116	116	128	128	253	253	255	255	235	235	337	337	169	169	174	174
Chelmos_9_6	1	iChelmos_9_6	194	194	116	116	128	128	253	253	255	255	235	235	337	337	169	169	174	174
Chelmos_9_7	1	iChelmos_9_7	194	194	116	116	128	128	253	253	255	255	235	235	9999	9999	169	169	174	174
Chelmos_9_8	1	iChelmos_9_8	194	194	116	116	128	128	253	253	255	255	235	235	337	337	169	169	174	174
Chelmos_9_9	1	iChelmos_9_9	194	194	116	116	128	128	253	253	255	255	235	235	337	337	169	169	174	174
Chelmos_9_10	1	iChelmos_9_10	194	194	116	116	128	128	253	253	255	255	235	235	337	337	169	169	174	174
Chelmos_9_11	1	iChelmos_9_11	194	194	116	116	128	128	253	253	255	255	235	235	337	337	169	169	174	174
Chelmos_9_12	1	iChelmos_9_12	194	194	116	116	128	128	253	253	255	255	235	235	337	337	169	169	174	174
Chelmos_9_13	1	iChelmos_9_13	194	194	116	116	128	128	253	253	255	255	235	235	337	337	169	169	174	174
Chelmos_9_14	1	iChelmos_9_14	194	194	116	116	128	128	253	253	255	255	235	235	337	337	169	169	174	174
Chelmos_9_15	1	iChelmos_9_15	194	194	116	116	128	128	253	253	255	255	235	235	337	337	169	169	174	174
Chelmos_9_16	1	iChelmos_9_16	194	194	116	116	128	128	253	253	255	255	235	235	337	337	169	169	174	174
Chelmos_9_17	1	iChelmos_9_17	194	194	116	116	128	128	253	253	255	255	235	235	337	337	169	169	174	174
Chelmos_9_18	1	iChelmos_9_18	194	194	116	116	128	128	253	253	255	255	235	235	337	337	169	169	174	174
Chelmos_10_1	1	iChelmos_10_1	194	194	116	116	130	130	253	253	255	255	235	235	337	337	172	172	174	174
Chelmos_10_2	1	iChelmos_10_2	194	194	116	116	130	130	253	253	255	255	235	235	337	337	172	172	174	174
Chelmos_10_3	1	iChelmos_10_3	194	194	116	116	130	130	253	253	255	255	235	235	337	337	172	172	174	174
Chelmos_10_4	1	iChelmos_10_4	194	194	116	116	130	130	253	253	255	255	235	235	337	337	172	172	174	174
Chelmos_10_5	1	iChelmos_10_5	194	194	116	116	130	130	253	253	255	255	235	235	337	337	172	172	174	174
Chelmos_10_6	1	iChelmos_10_6	194	194	116	116	130	130	253	253	255	255	235	235	337	337	172	172	174	174
Chelmos_10_7	1	iChelmos_10_7	194	194	116	116	130	130	253	253	255	255	235	235	337	337	172	172	174	174
Chelmos_10_8	1	iChelmos_10_8	194	194	116	116	128	128	253	253	255	255	235	235	337	337	169	169	174	174
Chelmos_10_9	1	iChelmos_10_9	194	194	116	116	128	128	253	253	255	255	235	235	337	337	169	169	174	174
Chelmos_10_10	1	iChelmos_10_10	194	194	116	116	128	128	253	253	255	255	235	235	337	337	169	169	174	174
Chelmos_10_11	1	iChelmos_10_11	194	194	116	116	130	130	253	253	255	255	235	235	337	337	172	172	174	174
Chelmos_10_12	1	iChelmos_10_12	194	194	116	116	130	130	253	253	255	255	235	235	337	337	172	172	174	174
Chelmos_10_13	1	iChelmos_10_13	194	194	116	116	130	130	253	253	255	255	235	235	337	337	172	172	174	174
Chelmos_10_14	1	iChelmos_10_14	194	194	116	116	130	130	253	253	255	255	235	235	337	337	172	172	174	174
Chelmos_10_15	1	iChelmos_10_15	194	194	116	116	130	130	253	253	255	255	235	235	337	337	172	172	174	174
Chelmos_10_16	1	iChelmos_10_16	194	194	116	116	130	130	253	253	255	255	235	235	337	337	172	172	9999	9999
Chelmos_10_17	1	iChelmos_10_17	194	194	116	116	130	130	253	253	255	255	235	235	337	337	172	172	174	174
Chelmos_10_18	1	iChelmos_10_18	194	194	116	116	130	130	253	253	255	255	235	235	337	337	172	172	174	174
Chelmos_10_19	1	iChelmos_10_19	194	194	116	116	130	130	253	253	255	255	235	235	337	337	172	172	174	174
Chelmos_10_20	1	iChelmos_10_20	194	194	116	116	130	130	253	253	255	255	235	235	337	337	172	172	174	174
Chelmos_10_21	1	iChelmos_10_21	194	194	116	116	130	130	253	253	255	255	235	235	337	337	172	172	174	174
Vardiosia_11_1	1	iVardiosia_11_1	196	196	125	125	136	136	241	241	255	255	235	235	337	337	169	169	172	172
Vardiosia_11_2	1	iVardiosia_11_2	196	196	125	125	136	136	239	253	255	255	235	235	337	337	169	169	172	172
Vardiosia_11_3	1	iVardiosia_11_3	196	196	125	125	136	136	241	241	255	255	235	235	337	337	169	169	172	172
Vardiosia_11_4	1	iVardiosia_11_4	196	196	125	125	136	136	241	241	255	255	235	235	337	337	169	169	172	172
Vardiosia_11_5	1	iVardiosia_11_5	196	196	125	125	136	136	241	241	255	255	235	235	337	337	169	169	172	172
Vardiosia_11_6	1	iVardiosia_11_6	196	196	125	125	136	136	241	241	255	255	235	235	337	337	169	169	172	172
Vardiosia_11_7	1	iVardiosia_11_7	196	196	125	125	136	136	241	241	255	255	235	235	337	337	169	169	172	172
Vardiosia_11_8	1	iVardiosia_11_8	196	196	125	125	136	136	241	241	255	255	235	235	337	337	169	169	172	172
Vardiosia_11_9	1	iVardiosia_11_9	196	196	125	125	136	136	241	241	255	255	235	235	337	337	169	169	172	172
Vardiosia_11_10	1	iVardiosia_11_10	196	196	125	125	130	130	239	239	255	255	235	235	9999	9999	169	169	9999	9999
Vardiosia_11_11	1	iVardiosia_11_11	196	196	125	125	130	130	9999	9999	255	255	235	235	337	337	169	169	172	172
Vardiosia_11_12	1	iVardiosia_11_12	196	196	125	125	130	130	239	239	255	255	235	235	337	337	169	169	172	172
Vardiosia_11_13	1	iVardiosia_11_13	196	196	125	125	130	136	239	241	255	255	235	235	337	337	169	169	172	172
Vardiosia_11_14	1	iVardiosia_11_14	196	196	125	125	130	130	239	239	255	255	235	235	337	337	9999	9999	172	172
Vardiosia_11_15	1	iVardiosia_11_15	196	196	125	125	136	136	241	241	255	255	235	235	337	337	169	169	172	172
Vardiosia_11_16	1	iVardiosia_11_16	196	196	125	125	136	136	9999	9999	255	255	235	235	337	337	169	169	172	172
Vardiosia_11_17	1	iVardiosia_11_17	196	196	125	125	136	136	9999	9999	255	255	9999	9999	9999	9999	169	169	172	172
Vardiosia_11_18	1	iVardiosia_11_18	196	196	125	125	136	136	241	241	255	255	235	235	337	337	169	169	172	172
Vardiosia_11_19	1	iVardiosia_11_19	196	196	125	125	136	136	241	241	255	255	235	235	337	337	169	169	172	172
Vardiosia_11_20	1	iVardiosia_11_20	196	196	125	125	136	136	241	241	255	255	235	235	337	337	169	169	172	172
Vardiosia_11_21	1	iVardiosia_11_21	196	196	125	125	136	136	253	253	255	255	235	235	337	337	169	169	172	172
Vardiosia_11_22	1	iVardiosia_11_22	196	196	125	125	136	136	239	253	255	255	235	235	337	337	169	169	172	172
Vardiosia_11_23	1	iVardiosia_11_23	196	196	125	125	136	136	239	239	255	255	235	235	337	337	169	169	172	172
Vardiosia_11_24	1	iVardiosia_11_24	196	196	125	125	136	136	253	253	255	255	235	235	337	337	169	169	172	172
Giona_21_1	1	iGiona_21_1	196	196	125	125	136	136	253	253	253	253	238	238	323	323	175	175	170	170
Giona_21_2	1	iGiona_21_2	196	196	125	125	136	136	253	253	255	255	238	238	323	323	175	175	170	170
Giona_21_3	1	iGiona_21_3	196	196	125	125	136	136	253	253	253	253	235	235	323	323	175	175	170	170
Giona_21_4	1	iGiona_21_4	196	196	125	125	136	136	253	253	255	255	238	238	323	323	175	175	172	172
Giona_21_5	1	iGiona_21_5	196	196	125	125	136	136	253	253	253	253	235	235	323	323	175	175	170	170
Giona_21_6	1	iGiona_21_6	196	196	125	125	136	136	253	253	253	253	235	235	323	323	175	175	170	170
Giona_21_7	1	iGiona_21_7	196	196	125	125	136	136	253	253	255	255	238	238	323	323	175	175	172	172
Giona_21_8	1	iGiona_21_8	196	196	125	125	136	136	253	253	253	253	235	235	323	323	175	175	170	170
Giona_21_9	1	iGiona_21_9	196	196	125	125	136	136	253	253	253	255	235	238	323	323	175	175	170	170
Giona_21_10	1	iGiona_21_10	196	196	125	125	136	136	253	253	253	253	235	235	323	323	175	175	170	170
Giona_21_11	1	iGiona_21_11	196	196	125	125	136	136	253	253	253	253	235	235	323	323	175	175	170	170
Giona_21_12	1	iGiona_21_12	196	196	125	125	136	136	253	253	253	253	235	235	323	323	175	175	170	170
Giona_21_13	1	iGiona_21_13	196	196	125	125	136	136	253	253	253	255	235	238	323	323	175	175	170	172
Giona_21_14	1	iGiona_21_14	196	196	125	125	136	136	253	253	255	255	238	238	323	323	175	175	172	172
Giona_21_15	1	iGiona_21_15	196	196	125	125	136	136	253	253	253	253	235	235	9999	9999	169	169	170	170
Giona_21_16	1	iGiona_21_16	196	196	125	125	136	136	253	253	255	255	238	238	323	323	169	169	170	170
Giona_21_17	1	iGiona_21_17	196	196	125	125	136	136	253	253	253	253	235	235	323	323	175	175	170	170
Giona_21_18	1	iGiona_21_18	196	196	125	125	143	143	253	253	253	253	238	238	323	323	175	175	170	170
Giona_21_19	1	iGiona_21_19	196	196	125	125	136	136	253	253	253	253	235	235	323	323	169	169	170	170
Giona_21_20	1	iGiona_21_20	196	196	125	125	136	136	253	253	253	253	235	235	323	323	175	175	170	170
Giona_21_21	1	iGiona_21_21	196	196	125	125	136	136	253	253	253	253	235	235	323	323	175	175	170	170
Giona_26_1	1	iGiona_26_1	190	190	125	125	136	136	253	253	253	253	238	238	337	337	175	175	170	170
Giona_26_2	1	iGiona_26_2	194	194	125	125	136	136	253	253	253	253	238	238	323	323	175	175	170	170
Giona_26_3	1	iGiona_26_3	190	190	125	125	136	136	253	253	253	253	238	238	337	337	175	175	170	170
Giona_26_4	1	iGiona_26_4	190	190	125	125	136	136	253	253	253	253	235	238	323	337	175	175	170	170
Giona_26_5	1	iGiona_26_5	194	194	125	125	136	136	253	253	253	253	235	238	323	323	175	175	170	170
Giona_26_6	1	iGiona_26_6	190	190	125	125	136	136	253	253	253	253	238	238	337	337	175	175	170	170
Giona_26_7	1	iGiona_26_7	190	190	125	125	136	136	253	253	253	253	238	238	337	337	175	175	170	170
Giona_26_8	1	iGiona_26_8	190	196	125	125	136	143	253	253	253	253	235	238	323	323	175	175	170	170
Giona_26_9	1	iGiona_26_9	190	196	125	125	136	143	253	253	253	253	235	238	337	337	175	175	9999	9999
Giona_26_10	1	iGiona_26_10	190	190	125	125	136	136	253	253	253	253	238	238	337	337	175	175	170	170
Giona_26_11	1	iGiona_26_11	190	190	125	125	136	136	253	253	253	253	238	238	337	337	175	175	170	170
Giona_26_12	1	iGiona_26_12	194	194	125	125	136	136	253	253	253	253	238	238	337	337	175	175	170	170
Giona_26_13	1	iGiona_26_13	190	190	125	125	136	136	253	253	253	253	238	238	337	337	175	175	170	170
Giona_26_14	1	iGiona_26_14	194	194	125	125	136	136	253	253	253	253	238	238	337	337	175	175	170	170
Giona_26_15	1	iGiona_26_15	194	194	125	125	136	136	253	253	253	253	238	238	337	337	175	175	170	170
Giona_26_16	1	iGiona_26_16	194	194	125	125	136	136	253	253	253	253	238	238	337	337	175	175	170	170
Giona_26_17	1	iGiona_26_17	190	190	125	125	136	136	253	253	253	253	9999	9999	337	337	175	175	170	170
Giona_26_18	1	iGiona_26_18	196	196	125	125	136	136	253	253	253	253	238	238	323	323	175	175	170	170
Giona_26_19	1	iGiona_26_19	196	196	125	125	136	136	253	253	253	253	238	238	323	323	175	175	170	170
Giona_26_20	1	iGiona_26_20	190	190	125	125	136	136	253	253	253	253	238	238	337	337	175	175	170	170
Parnassos_28_1	1	iParnassos_28_1	194	194	116	116	128	128	253	253	255	255	235	235	337	337	169	169	174	174
Parnassos_28_2	1	iParnassos_28_2	194	194	116	116	128	128	253	253	255	255	235	235	337	337	169	169	174	174
Parnassos_28_3	1	iParnassos_28_3	194	194	116	116	128	128	253	253	255	255	235	235	337	337	169	169	174	174
Parnassos_28_4	1	iParnassos_28_4	194	194	116	116	128	128	253	253	255	255	235	235	337	337	169	169	174	174
Parnassos_28_5	1	iParnassos_28_5	194	194	116	116	128	128	253	253	255	255	235	235	337	337	169	169	9999	9999
Parnassos_28_6	1	iParnassos_28_6	194	194	116	125	128	128	253	253	255	255	235	235	337	337	169	169	174	174
Parnassos_28_7	1	iParnassos_28_7	194	194	116	116	128	128	253	253	255	255	235	235	337	337	169	169	174	174
Parnassos_28_8	1	iParnassos_28_8	194	194	116	116	128	128	253	253	255	255	235	235	337	337	169	169	174	174
Parnassos_28_9	1	iParnassos_28_9	194	194	116	116	128	128	253	253	255	255	235	235	337	337	169	169	174	176
Parnassos_28_10	1	iParnassos_28_10	194	198	116	125	128	128	253	253	255	255	235	235	337	337	169	169	174	174
Parnassos_28_11	1	iParnassos_28_11	194	194	116	116	128	128	253	253	255	255	235	235	337	337	169	169	174	174
Parnassos_28_12	1	iParnassos_28_12	198	198	116	116	128	128	253	253	255	255	235	235	9999	9999	169	169	174	174
Parnassos_28_13	1	iParnassos_28_13	194	194	116	116	128	128	253	253	255	255	235	235	337	337	169	169	174	174
Parnassos_28_14	1	iParnassos_28_14	194	194	116	116	128	128	253	253	255	255	235	235	337	337	169	169	176	176
Parnassos_28_15	1	iParnassos_28_15	194	194	116	116	128	128	253	253	255	255	235	235	337	337	169	169	174	174
Parnassos_28_16	1	iParnassos_28_16	194	194	116	116	128	128	253	253	255	255	235	235	337	337	169	169	174	174
Parnassos_28_17	1	iParnassos_28_17	194	194	116	116	128	128	253	253	255	255	235	235	337	337	169	169	174	174
Parnassos_28_18	1	iParnassos_28_18	194	194	116	116	128	128	253	253	255	255	235	235	337	337	169	169	174	174
Olympus_32_1	1	iOlympus_32_1	190	190	125	125	130	130	253	253	253	253	235	235	323	323	169	169	170	170
Olympus_32_2	1	iOlympus_32_2	190	190	125	125	130	130	253	253	253	253	235	235	323	323	175	175	170	170
Olympus_32_3	1	iOlympus_32_3	190	190	125	125	130	130	253	253	253	253	235	235	323	323	175	175	9999	9999
Olympus_32_4	1	iOlympus_32_4	190	190	125	125	130	130	253	253	253	253	235	235	323	323	175	175	170	170
Olympus_32_5	1	iOlympus_32_5	190	190	125	125	130	130	253	253	253	253	235	235	323	323	169	175	170	170
Olympus_32_6	1	iOlympus_32_6	190	190	125	125	130	130	253	253	253	253	235	235	323	323	175	175	170	170
Olympus_32_7	1	iOlympus_32_7	190	190	125	125	130	130	253	253	253	253	235	235	323	323	175	175	170	170
Olympus_32_8	1	iOlympus_32_8	190	190	125	125	130	130	253	253	253	253	235	235	323	323	175	175	170	170
Olympus_32_9	1	iOlympus_32_9	190	190	125	125	130	130	253	253	253	253	235	235	323	323	169	169	170	170
Olympus_32_10	1	iOlympus_32_10	190	190	125	125	130	130	253	253	253	253	235	235	323	323	175	175	170	170
Olympus_32_11	1	iOlympus_32_11	190	190	125	125	130	130	253	253	253	253	235	235	323	323	175	175	170	170
Olympus_32_12	1	iOlympus_32_12	190	190	125	125	130	130	253	253	253	253	235	235	9999	9999	169	169	170	170
Olympus_32_13	1	iOlympus_32_13	190	190	125	125	130	130	253	253	253	253	235	235	323	323	175	175	170	170
Olympus_32_14	1	iOlympus_32_14	190	190	125	125	130	130	253	253	253	253	235	235	323	323	169	169	170	170
Olympus_32_15	1	iOlympus_32_15	190	190	125	125	130	130	253	253	253	253	235	235	323	323	175	175	170	170
Olympus_32_16	1	iOlympus_32_16	190	190	125	125	130	130	253	253	253	253	235	235	323	323	175	175	170	170
Olympus_32_17	1	iOlympus_32_17	190	190	125	125	130	130	253	253	253	253	235	235	323	323	175	175	170	170
Olympus_32_18	1	iOlympus_32_18	196	196	125	125	136	136	253	253	253	253	235	235	323	323	169	169	170	170
